"","parentId","stationId","name","Location_Easting","Location_Northing"
"1832","490G00011094","490G00011094","Vauxhall Bridge Road",530081,178380
"1833","490G00005678","490G00005678","Covent Garden Market East Side",530154,177724
"1834","490G00014679","490G00014679","Wilcox Road",530104,177403
"1835","490G00008969","490G00008969","Lansdowne Green",529956,176962
"1836","490G00008978","490G00008978","Larkhall Park",529815,176715
"1837","490G00013908","490G00013908","Union Road",529646,176481
"1838","490G00010921","490G00010921","Wandsworth Road Station",529456,176314
"1839","490G00001314","490G00001314","Westbury Street",529265,176183
"1840","490G00012162","490G00012162","Silverthorne Road",529041,176016
"1841","490G00008921","490G00008921","The Chase",528801,175853
"1842","490G00011360","490G00011360","Cedars Road",528628,175773
"1843","490G00013681","490G00013681","Tipthorpe Road",528249,175689
"1844","490G00010524","490G00010524","Battersea Arts Centre",527949,175588
"1845","490G00009007","490G00009007","Lavender Hill Police Station",527699,175523
"1846","490G00011066","490G00011066","Plough Road",527040,175253
"1847","490G00004538","490G00004538","Brussels Road",526846,175094
"1848","490G00009638","490G00009638","Marcilly Road",526592,174986
"1849","490G00008418","490G00008418","Huguenot Place / Alma Road",526299,174769
"1850","490G00008093","490G00008093","Herndon Road",526012,174690
"1851","490G00014195","490G00014195","Wandsworth Town Hall",525792,174627
"1852","490G00014184","490G00014184","Wandsworth / Southside",525604,174644
"1853","490G00019402","490G00019402","King George's Park",525385,174458
"1854","490G00004492","490G00004492","Broomhill Road",525367,174271
"1855","490G00013493","490G00013493","The Park Tavern",525219,173894
"1856","490G00012532","490G00012532","Standen Road",525287,173508
"1857","490G00004485","490G00004485","Southfields Academy",525354,173186
"1858","490G00010930","490G00010930","Penwith Road",525408,172912
"1859","490G00007311","490G00007311","Gordondale Road",525397,172622
"1860","490G000836","490G000836","Wimbledon Park / Arthur Road",525440,172332
"1861","490G00011030","490G00011030","Pitt Crescent",525755,171733
"1862","490G00011060","490G00011060","Plough Lane",525872,171480
"1863","490G00003515","490G00003515","Avondale Road",525615,171405
"1864","490G00012910","490G00012910","Strathearn Road",525174,171236
"1865","490G00014735","490G00014735","Wimbledon Magistrates Court",524970,170935
"1866","490G000930","490G000930","Alexandra Road / Wimbledon Stn",524768,170725
"1867","490G00272P","490G00272P","Wimbledon Station",524839,170577.5
"1868","490G00014731","490G00014731","Wimbledon Bus Station",525025,170399
"1869","490G00006987","490G00006987","Francis Grove",524612,170665
"1870","490G00012378","490G00012378","Spencer Hill",524327,170365
"1871","490G00005961","490G00005961","Darlaston Road",524062,170100
"1872","490G00003155","490G00003155","Albert Grove",523926,169961
"1873","490G00015361","490G00015361","Lower Downs Road",523766,169796
"1874","490G00003392","490G00003392","Arterberry Road",523580,169616
"1875","490G00010931","490G00010931","Pepys Road",523443,169498
"1876","490G01237A","490G01237A","Raynes Park Station",523196,169312
"1877","490G00014397","490G00014397","Durham Road",522976,169308
"1878","490G00006761","490G00006761","Farnham Gardens",522834,169020
"1879","490G00013763","490G00013763","Trafalgar Court",522809,168761
"1880","490G00014399","490G00014399","West Barnes Level Crossing",522729,168418
"1881","490G00004890","490G00004890","Shannon Corner / Cavendish Avenue",522524,168228
"1882","490G00011674","490G00011674","Shannon Corner / Rookwood Avenue",522101,168145
"1883","490G00011348","490G00011348","Queens Road",521745,168103
"1884","490G000677","490G000677","Walton Avenue",521537,168079
"1885","490G000880","490G000880","New Malden / The Fountain",521370,168058
"1886","490G00012751","490G00012751","St Joseph's Church",521012,168171
"1887","490G00014411","490G00014411","Elm Road / New Malden Baptist Church",520697,168304
"1888","490G00012394","490G00012394","Springfield Place",520245,168505
"1889","490G00003361","490G00003361","California Road",520074,168585
"1890","490G00008804","490G00008804","Kingsmeadow",519732,168788
"1891","490G00014286","490G00014286","Waters Road",519537,168945
"1892","490G00004703","490G00004703","Cambridge Grove",519254,169156
"1893","490G00014039","490G00014039","Vicarage House",518967,169263
"1894","490G000371","490G000371","Norbiton Church / Tiffin Boys School",518637,169325
"1895","490G00006705","490G00006705","Fairfield Bus Station",518321,169298
"1896","490G00005821","490G00005821","Erith Town Centre / Cross Street",551383,177995
"1897","490G00003500","490G00003500","James Watt Way",551513,177773
"1898","490G00013540","490G00013540","Manor Road / Aperfield Road",551877,177757
"1899","490G00004006","490G00004006","Bilton Road",552380,177665
"1900","490G00012192","490G00012192","Slade Green Road / Manor Road",552555,177534
"1901","490G00007367","490G00007367","Grange Way",552565,177173
"1902","490G00007973","490G00007973","Hazel Road",552427.5,176925.5
"1903","490G000955","490G000955","Forest Road / Slade Green Station",552267,176575
"1904","490G00012191","490G00012191","Bridge Road / Slade Green Road",552226,176900
"1905","490G00009713","490G00009713","Masefield Close",551929,176663
"1906","490G00010356","490G00010356","Bridge Road / Northend Road",551712,176489
"1907","490G00005516","490G00005516","Northend Road / Colyers Lane",551561,176772
"1908","490G00004036","490G00004036","Myrtle Close",551383,176856
"1909","490G00005518","490G00005518","Colyers Walk",551056,176907
"1910","490G00010416","490G00010416","Northumberland Way",550816,176966
"1911","490G00008440","490G00008440","Hurst Road",550435,176936
"1912","490G00019145","490G00019145","Brook Street",550166,176843
"1913","490G00011833","490G00011833","Rydal Drive",550003,176503
"1914","490G01013B","490G01013B","Barnehurst Station",549935,176272
"1915","490G00009470","490G00009470","Lyndhurst Road",549755,176017
"1916","490G00015358","490G00015358","Long Lane",549691,175823
"1917","490G00003974","490G00003974","Bexleyheath Bus Garage",549669,175598
"1918","490G00013748","490G00013748","Tower Road",549504,175400
"1919","490G00003975","490G00003975","Bexleyheath Clock Tower",549225,175241
"1920","490G00003973","490G00003973","Trinity Place",548774,175311
"1921","490G00009203","490G00009203","Lion Road",548443,175377
"1922","490G00013960","490G00013960","Upton Road",548212,175423
"1923","490G00005805","490G00005805","Crook Log / Dallin Road",547957,175482
"1924","490G00019789","490G00019789","Park View Road / Crook Log",547597,175562
"1925","490G00003948","490G00003948","Bethel Road",547381,175618
"1926","490G00007611","490G00007611","Guy, Earl Of Warwick",547151,175670
"1927","490G00014353","490G00014353","Welling High Street / Upper Wickham Lane",546602,175805
"1928","490G00014351","490G00014351","Bellegrove Road / Churchfield Road",546443,175837
"1929","490G00011803","490G00011803","Ruskin Drive",546195,175893
"1930","490G000733","490G000733","Ruskin Avenue / Welling Station",546023,175931
"1931","490G00014364","490G00014364","Bellegrove Road / Welling Way",545531,176039
"1932","490G00012086","490G00012086","Bellegrove Road / Sherwood Road",545199,176120
"1933","490G00014349","490G00014349","Eastcote Road",544922,176188
"1934","490G00010701","490G00010701","Oxleas Wood / Woodlands Farm",544513,176287
"1935","490G00006288","490G00006288","Eaglesfield Road",543824,176441
"1936","490G00009805","490G00009805","Memorial Hospital",543506,176517
"1937","490G00011486","490G00011486","Red Lion Lane",543134,176611
"1938","490G00012108","490G00012108","Shooters Hill Road / Well Hall Road",542742,176700
"1939","490G00004460","490G00004460","Shooters Hill Road / Baker Road",542253,176844
"1940","490G00010733","490G00010733","Pallet Way",541984,176919
"1941","490G00005011","490G00005011","Charlton Park Lane",541634,176994
"1942","490G00008478","490G00008478","Weyman Road",541356,177053
"1943","490G00010537","490G00010537","Hervey Road",541170,177090
"1944","490G00015437","490G00015437","Old Dover Road",540984,177101
"1945","490G00013014","490G00013014","Shooters Hill Road / Kidbrooke Park Road",540574,176986
"1946","490G00008707","490G00008707","Kidbrooke Grove",540415,176945
"1947","490G00012711","490G00012711","St Germans Place",540023,176799
"1948","490G00010003","490G00010003","Montpelier Row",539769,176471
"1949","490G01029C","490G01029C","Blackheath Station",539667,175969
"1950","490G00004066","490G00004066","Blackheath Hospital",539461,175765
"1951","490G00012772","490G00012772","St Margaret's Church / Brandram Road",539097,175692
"1952","490G00013561","490G00013561","The Squirrels",538782,175634
"1953","490G00009239","490G00009239","Lockmead Road",538469,175643
"1954","490G00009106","490G00009106","Lewisham Clock Tower",538323.333333333,175606.666666667
"1955","490G01177G","490G01177G","Lewisham Station",538214.666666667,175834.666666667
"1956","490G00004068","490G00004068","Blackheath Rise",538182,176192
"1957","490G00010022","490G00010022","Morden Hill",538073,176349
"1958","490G00012371","490G00012371","Sparta Street",537957,176601
"1959","490G00006455","490G00006455","Egerton Drive",537735,176773
"1960","490G02029S","490G02029S","Deptford Bridge Station",537384,176899
"1961","490G00006879","490G00006879","Florence Road",537011,176986
"1962","490G00155V","490G00155V","New Cross Station",536826,177029
"1963","490G00007276","490G00007276","Marquis Of Granby / Goldsmiths",536542,176951
"1964","490G00010205","490G00010205","New Cross Fire Station",535624.666666667,176804.666666667
"1965","490G00011088","490G00011088","Pomeroy Street",535352,176693
"1966","490G01233QN","490G01233QN","Queen's Road Peckham Station",534996.666666667,176728.666666667
"1967","490G00004799","490G00004799","Carlton Grove",534679,176788.666666667
"1968","490G00007768","490G00007768","Hanover Park",534153,176617
"1969","490G00014252","490G00014252","Harris Academy",533904.25,176738
"1970","490G00012248","490G00012248","Peckham Road / Southampton Way",533648.75,176779.5
"1971","490G00012357","490G00012357","Vestry Road",533227,176713
"1972","490G00012713","490G00012713","St Giles Church",532993.666666667,176688.666666667
"1973","490G00015299","490G00015299","Camberwell Church St / Camberwell Grn",532638.333333333,176741.333333333
"1974","490G00015298","490G00015298","Camberwell Green",532517,176811
"1975","490G00014979","490G00014979","Wyndham Road",532442,177226
"1976","490G00008122","490G00008122","Heygate Street",532154,178655
"1977","490G00020084","490G00020084","Blackfriars Station / North Entrance",531644,180864
"1978","490G000804","490G000804","Northumberland Avenue / Trafalgar Square",529979.5625,180414.1875
"1979","490G00013478","490G00013478","Southampton Row / Theobald's Road",530403,181739
"1980","490G00200H","490G00200H","Russell Square Station",530082,182141
"1981","490G00013170","490G00013170","Tavistock Square",529912,182373
"1982","490G00012867","490G00012867","Upper Woburn Place / Euston Road",529775,182558
"1983","490G000479","490G000479","King's Cross Station   / York Way",530316,183045
"1984","490G00014553","490G00014553","Wharfdale Road / London Canal Museum",530396,183304
"1985","490G00008728","490G00008728","Killick Street",530620,183360
"1986","490G00004811","490G00004811","Carnegie Street",530709,183608
"1987","490G00015324","490G00015324","Caledonian Road / Copenhagen Street",530720,183778
"1988","490G00012865","490G00012865","Story Street",530682,184060
"1989","490G01043L","490G01043L","Caledonian Road & Barnsbury Station",530643,184338
"1990","490G00007615","490G00007615","H M Prison Pentonville",530596,184700
"1991","490G00035A","490G00035A","Caledonian Road Station",530583,184994
"1992","490G00010399","490G00010399","Holloway Delivery Office",530533,185168
"1993","490G00007005","490G00007005","Freegrove Road",530399,185293
"1994","490G00004721","490G00004721","Camden Road",530224,185453
"1995","490G00019903","490G00019903","Parkhurst Road / Holloway Nags Head",530383,185917
"1996","490G00013692","490G00013692","Tollington Park",530552,186570
"1997","490G00003695","490G00003695","Bavaria Road",530362,186849
"1998","490G00006698","490G00006698","Fairbridge Road",530177,187152
"1999","490G00005826","490G00005826","Crouch End Broadway",530153,188504
"2000","490G00005275","490G00005275","Tottenham Lane",530761,189373
"2001","490G00009461","490G00009461","Brampton Park Road",531330,189848
"2002","490G000844","490G000844","Wood Green Bus Garage",530962,190466
"2003","490G00010753","490G00010753","Park Avenue",530550,190781
"2004","490G00010277","490G00010277","Nightingale Road",530288,190943
"2005","490G00010729","490G00010729","Palace Road",530115,191284
